season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
1994,HOU,DB,CB,29,ACT,Darryll Lewis,Darryll,Lewis,1968-12-16,69,183,,00-0009849,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/to5tgllv2mf0slyt4pdk",LEW163227,,32004c45-5716-3227-9cf7-5ebf4026d64d,,,
1994,NYJ,LB,OLB,57,ACT,Mo Lewis,Morris,Lewis,1969-10-21,75,250,,00-0009886,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jz84clxtxmkmvini6imm",LEW545044,,32004c45-5754-5044-11bd-be2b8606dce7,,,
1994,CHI,WR,WR,0,ACT,Nate Lewis,Nathaniel,Lewis,1966-10-19,71,189,,00-0009887,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/drfr6ndgjdfnllr6036u",LEW553696,,32004c45-5755-3696-c4b9-7c5f45d19aa6,,,
1994,HOU,TE,TE,88,ACT,Roderick Lewis,Roderick,Lewis,1971-06-09,77,254,,00-0009893,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dqcbmmvkzli4zx7ivsil",LEW631559,,32004c45-5763-1559-4d97-ad0d85dc403b,,,
1994,GB,WR,WR,0,RES,Ron Lewis,Ronald,Lewis,1968-03-25,71,192,,00-0009898,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yspsy7snroupkxnsx4if",LEW657514,,32004c45-5765-7514-9013-b41c54c47726,,,
1994,NYG,WR,WR,0,RES,Thomas Lewis,Thomas,Lewis,1972-01-10,73,185,,00-0009903,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/huhokiptwmrvhgj6ccjo",LEW739703,,32004c45-5773-9703-cbde-3098b2017b2c,,,
1994,NE,DB,DB,43,ACT,Vernon Lewis,Vernon,Lewis,1970-10-27,70,192,,00-0009908,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjtod7mc0todsc57cfdu",LEW755564,,32004c45-5775-5564-cf5e-50875c6bffa7,,,
1994,CHI,DB,CB,0,ACT,Jeremy Lincoln,Jeremy,Lincoln,1969-04-07,70,180,,00-0009933,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qf4yfhlhbvcb4ufzhqsa",LIN046780,,32004c49-4e04-6780-61be-b3546530d742,,,
1994,MIN,OL,G,0,RES,Everett Lindsay,Everett,Lindsay,1970-09-18,76,290,,00-0009941,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/husonvnt6xaq01vbzyh0",LIN302290,,32004c49-4e30-2290-9302-80f6deaeb79a,,,
1994,BUF,OL,C,0,ACT,Adam Lingner,Adam,Lingner,1960-11-02,76,268,,00-0009956,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/orjwxc4cufpthycu9ws6",LIN601440,,32004c49-4e60-1440-f3a5-96af7c74f718,,,
1994,PIT,LB,OLB,0,ACT,Greg Lloyd,Gregory,Lloyd,1965-05-26,74,224,,00-0009997,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wvyes9sgw9fyxjukgor4",LLO498348,,32004c4c-4f49-8348-48a8-7ccd061e52de,,,
1994,BUF,DL,NT,0,ACT,Mike Lodish,Michael,Lodish,1967-08-11,75,280,,00-0010019,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qc84gqnklubdugmaqsif",LOD415291,,32004c4f-4441-5291-2a0b-8d6376222c56,,,
1994,SF,RB,FB,0,ACT,Marc Logan,Marc,Logan,1965-05-09,72,212,,00-0010030,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/elpurhsirubxvsvtzb55",LOG528549,,32004c4f-4752-8549-2053-107ca47b67ed,,,
1994,WAS,SPEC,K,0,ACT,Chip Lohmiller,John,Lohmiller,1966-07-16,75,215,,00-0010038,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fvluo0bgiq0frnh2tlji",LOH553722,,32004c4f-4855-3722-e4c5-8856c087c9fe,,,
1994,DET,LB,LB,0,ACT,Antonio London,Antonio,London,1971-04-14,74,234,,00-0010048,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ghgpdedttpmojw3srksc",LON011223,,32004c4f-4e01-1223-c348-1fbb13218757,,,
1994,RAM,OL,G,0,RES,Keith Loneker,Keith,Loneker,1971-06-21,75,330,,00-0010052,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ik0ilza9xse1ejsryfc6",LON087516,,32004c4f-4e08-7516-3b6e-674e5c16b345,,,
1994,DET,QB,QB,0,ACT,Chuck Long,Charles,Long,1963-02-18,76,217,,00-0010054,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v0dburnmc8qsown5ylbc",LON202032,,32004c4f-4e20-2032-8f78-01f6acbaa737,,,
1994,ARI,DL,DE,0,RES,Kenny Lopez,Kenny,Lopez,1970-01-10,74,275,,00-0010077,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mwcfv7ujbyactds2ehwk",LOP479182,,32004c4f-5047-9182-4b8e-2cf4f1cd0612,,,
1994,NYJ,DB,FS,0,ACT,Ronnie Lott,Ronald,Lott,1959-05-08,72,203,,00-0010088,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atxlkaso6zkduzfqa3h7",LOT519110,,32004c4f-5451-9110-88f3-31d71093cc4e,,,
1994,BUF,OL,OT,0,ACT,Corey Louchiey,Corey,Louchiey,1971-10-10,80,305,,00-0010091,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vnuec7qm3b9vvzpmse31",LOU332573,,32004c4f-5533-2573-ab27-6c61db945209,,,
1994,PIT,OL,G,0,ACT,Duval Love,Duval,Love,1963-06-24,75,288,,00-0010096,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pphhzcqhvikrrtoccqn7",LOV063891,,32004c4f-5606-3891-6a7c-f3426b8842c8,,,
1994,TB,OL,G,0,ACT,Sean Love,Sean,Love,1968-09-06,75,290,,00-0010100,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvvn1gbdkmfrowxcr6ij",LOV223618,,32004c4f-5622-3618-7ec3-a627f669d23c,,,
1994,SF,RB,RB,0,ACT,Derek Loville,Derek,Loville,1968-07-04,70,205,,00-0010107,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ospnjr1stscwwtij4tdu",LOV575019,,32004c4f-5657-5019-7f9e-59a046bfce0f,,,
1994,IND,OL,C,0,ACT,Kirk Lowdermilk,Robert,Lowdermilk,1963-04-10,75,280,,00-0010111,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpj8vfpogjxut5gnqqss",LOW069215,,32004c4f-5706-9215-df6e-1bd177888f24,,,
1994,NYJ,SPEC,K,0,ACT,Nick Lowery,Dominic,Lowery,1956-05-27,76,205,,00-0010124,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p0rgqmy96igavbuv7ajn",LOW553720,,32004c4f-5755-3720-b2dc-99cb3cfbe58c,,,
1994,NO,DB,S,46,ACT,Sean Lumpkin,Sean,Lumpkin,1970-01-04,72,206,,00-0010154,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xoutq4squvyvzdh9n3pl",LUM674964,,32004c55-4d67-4964-85e0-bd263281aaa9,,,
1994,DET,OL,OT,0,ACT,Dave Lutz,David,Lutz,1959-12-20,78,305,,00-0010171,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zepiccvc5pprbnw1v5ki",LUT553722,,32004c55-5455-3722-6de0-3af0f91fe506,,,
1994,RAM,DB,CB,0,ACT,Todd Lyght,Todd,Lyght,1969-02-09,72,186,,00-0010173,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ibjuifhftuhrpmdzhn7j",LYG266972,,32004c59-4726-6972-4cdf-52f6d3dd3b07,,,
1994,RAM,DB,SAF,0,ACT,Keith Lyle,Keith,Lyle,1972-04-17,74,204,,00-0010174,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yogvxtrciecgo8yv5yzr",LYL302360,,32004c59-4c30-2360-27f9-ae9ea0e02554,,,
1994,CLE,DL,DE,0,ACT,Rick Lyle,Rick,Lyle,1971-02-26,77,275,,00-0010175,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/deygpvzckk44lak0xjuk",LYL315110,,32004c59-4c31-5110-d7c1-196964a53424,,,
1994,DET,RB,RB,0,ACT,Eric Lynch,Eric,Lynch,1970-05-16,70,224,,00-0010186,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v5naizmrtbmzrjaurdom",LYN094308,,32004c59-4e09-4308-58ea-d3b480c60ffa,,,
1994,TB,DB,SAF,0,ACT,John Lynch,John,Lynch,1971-09-25,74,220,,00-0010188,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgg0nlydguicwcylutpy",LYN260424,,32004c59-4e26-0424-1847-ced77f1e4302,,,
1994,ARI,DB,S,0,ACT,Lorenzo Lynch,Lorenzo,Lynch,1963-04-06,71,197,,00-0010190,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/becntluvvavvb7rojqen",LYN332232,,32004c59-4e33-2232-104e-2bc9bbb6e413,,,
1994,ATL,TE,TE,0,ACT,Mitch Lyons,Mitchell,Lyons,1970-05-13,77,255,,00-0010202,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/toqyylat6fcsefxjmggb",LYO426538,,32004c59-4f42-6538-9627-b2bd891b2e03,,,
1994,DET,DB,DB,0,ACT,Milton Mack,Milton,Mack,1963-09-20,71,195,,00-0010235,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yepe2airldkqbptdcsrp",MAC349712,,32004d41-4334-9712-91c6-d5f8c499db5b,,,
1994,PIT,LB,LB,0,RES,Rico Mack,Rico,Mack,1971-02-22,76,239,,00-0010238,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nhdr7wjlpiaqlzc3mjrb",MAC365324,,32004d41-4336-5324-f11e-8e0fd64a0bee,,,
1994,BUF,LB,ILB,0,ACT,Mark Maddox,Mark,Maddox,1968-03-23,73,233,,00-0010259,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kj24bpsdgvzvkrjyyjkx",MAD419486,,32004d41-4441-9486-2ffc-12c0585a67f3,,,
1994,RAM,QB,QB,0,ACT,Tommy Maddox,Thomas,Maddox,1971-09-02,76,195,,00-0010261,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fit1hkkp3q9y4ypcezz6",MAD472685,,32004d41-4447-2685-c551-a4b70ff0e65d,,,
1994,DEN,OL,OT,0,ACT,Don Maggs,Donald,Maggs,1961-11-01,77,290,,00-0010271,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sch67zcamxfxf1ushuuo",MAG383346,,32004d41-4738-3346-e5ac-632b5f241b51,,,
1994,IND,OL,G,0,ACT,Eric Mahlum,Eric,Mahlum,1970-12-06,76,285,,00-0010278,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ek6gby9ghbip8vaz4wjd",MAH397490,,32004d41-4839-7490-f0c5-484bbb35b964,,,
1994,IND,QB,QB,0,ACT,Don Majkowski,Donald,Majkowski,1964-02-25,74,203,,00-0010284,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hfp8aw90oamg2v3qvjcj",MAJ166116,,32004d41-4a16-6116-322a-92a52179298d,,,
1994,NYJ,OL,OT,75,ACT,Siupeli Malamala,Siupeli,Malamala,1969-01-15,77,308,,00-0010293,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jhlethyqinxz1qcilx4t",MAL026051,,32004d41-4c02-6051-b55e-5fd215ca4be1,,,
1994,MIA,DB,DB,0,RES,Darrell Malone,Darrell,Malone,1967-11-23,70,182,,00-0010305,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otgfrjxhihyb8doaipcz",MAL642703,,32004d41-4c64-2703-fdf6-0e40e0d04f4e,,,
1994,DET,DB,DB,0,ACT,Van Malone,Van,Malone,1970-07-01,71,186,,00-0010312,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpixg3ufbrp0e7ozkhwg",MAL762719,,32004d41-4c76-2719-6ed0-fc18d80cad64,,,
1994,CHI,DB,DB,26,ACT,John Mangum,John,Mangum,1967-03-16,70,182,,00-0010332,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vsxskmibwftpsyjgjz06",MAN274524,,32004d41-4e27-4524-5290-5f1ab7657940,,,
1994,SF,DL,DE,0,ACT,Charles Mann,Charles,Mann,1961-04-12,78,250,,00-0010339,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/arknhemkjjfvmajksneb",MAN399300,,32004d41-4e39-9300-b408-0d1c44f2482a,,,
1994,KC,LB,LB,0,ACT,Greg Manusky,Gregory,Manusky,1966-08-12,73,242,,00-0010366,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/za0dr78keoetvbotlknf",MAN782628,,32004d41-4e78-2628-cba0-f36f7725fdb6,,,
1994,MIA,QB,QB,0,ACT,Dan Marino,Daniel,Marino,1961-09-15,76,224,,00-0010379,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jk97vzadmthvdyu8mbr2",MAR149079,,32004d41-5214-9079-a444-ee027ebabf98,,,
1994,DAL,DB,SAF,31,ACT,Brock Marion,Brock,Marion,1970-06-11,71,189,,00-0010381,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/arxegfyuvugvqu86utse",MAR161502,,32004d41-5216-1502-7773-f3f708bba6dd,,,
1994,BUF,TE,TE,0,ACT,Vince Marrow,Vincent,Marrow,1968-08-17,75,251,,00-0010404,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4w3rsvd46gf4ewhebkm",MAR315905,,32004d41-5231-5905-656f-598cb300e0ae,,,
1994,CHI,DB,DB,36,ACT,Anthony Marshall,Anthony,Marshall,1970-09-16,73,205,,00-0010413,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pfnl7g74dn5avydvxxzu",MAR363232,,32004d41-5236-3232-a39f-614affd6a884,,,
1994,NYG,WR,WR,0,ACT,Arthur Marshall,Arthur,Marshall,1969-04-29,71,178,,00-0010414,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cpfogydhnyf3t9voqxtm",MAR365598,,32004d41-5236-5598-96e5-d1fb80fd7fa8,,,
1994,WAS,DL,DT,0,ACT,Leonard Marshall,Leonard,Marshall,1961-10-22,75,288,,00-0010422,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ezlri0rde4c8l6vs6jld",MAR440138,,32004d41-5244-0138-7f5b-74d4640aeac9,,,
1994,ARI,LB,OLB,0,ACT,Wilber Marshall,Wilber,Marshall,1962-04-18,73,240,,00-0010431,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/igbdcw41ighuhynivr2w",MAR475633,,32004d41-5247-5633-39e1-a5bb6a6be38c,,,
1994,RAM,LB,LB,0,ACT,Chris Martin,Christopher,Martin,1960-12-19,74,241,,00-0010440,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dtwwqjxqfx32untjxqyh",MAR539524,,32004d41-5253-9524-8a7f-a3b20cd40e03,,,
1994,KC,WR,WR,0,ACT,Eric Martin,Eric,Martin,1961-11-08,73,207,,00-0010452,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fhpdnjqrck3wusybqz9f",MAR589217,,32004d41-5258-9217-8723-0a84659a9b4e,,,
1994,RAM,QB,QB,0,ACT,Jamie Martin,Jamie,Martin,1970-02-08,74,215,,00-0010455,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k2ysdmfo5k8fbfsvzswq",MAR642459,,32004d41-5264-2459-4e10-08355d4be543,,,
1994,SEA,WR,WR,0,ACT,Kelvin Martin,Kelvin,Martin,1965-05-14,69,162,,00-0010460,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lwgi77lnhlxhnc45vq4q",MAR667306,,32004d41-5266-7306-9d68-e5c36732e5d0,,,
1994,SD,WR,WR,81,ACT,Tony Martin,Tony,Martin,1965-09-05,73,181,,00-0010477,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l9korpxwgeiywt6nivla",MAR738296,,32004d41-5273-8296-22f9-81fe04f0c3eb,,,
1994,NO,DL,DE,0,ACT,Wayne Martin,Gerald,Martin,1965-10-26,77,275,,00-0010479,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wuh4jgybgplrdf0rhcza",MAR606964,,32004d41-5260-6964-da03-acdd3dda7ab1,,,
1994,TB,LB,OLB,0,ACT,Lonnie Marts,Lonnie,Marts,1968-11-10,74,230,,00-0010486,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lt8qoucfvb6ampsgrm0m",MAR798637,,32004d41-5279-8637-e905-15967ed799d2,,,
1994,DAL,DL,DT,0,ACT,Russell Maryland,Russell,Maryland,1969-03-22,73,279,,00-0010491,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oz1im77hdmq27xcvxmmp",MAR825850,,32004d41-5282-5850-66b9-4a67223ed031,,,
1994,DET,DB,CB,0,ACT,Robert Massey,Robert,Massey,1967-02-27,71,195,,00-0010516,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rlzlrxqyopoqmr1rscgm",MAS415283,,32004d41-5341-5283-8b5f-2543786824de,,,
1994,HOU,RB,RB,0,ACT,Le'Shai Maston,Le'Shai,Maston,1970-10-07,72,215,,00-0010522,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p6rj6lbklrps5ckhtbmu",MAS765580,,32004d41-5376-5580-3f89-1978ab1b6eec,,,
1994,IND,OL,OT,0,ACT,Jason Mathews,Samuel,Mathews,1971-02-09,77,284,,00-0010530,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fnjbfkgpxcliccsn3dkn",MAT191969,,32004d41-5419-1969-8065-3bc83cb52af0,,,
1994,ATL,WR,WR,0,ACT,Terance Mathis,Terance,Mathis,1967-06-07,70,175,,00-0010539,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l85b7pux5chdlvk1tqc4",MAT235065,,32004d41-5423-5065-727b-f2100aad5411,,,
1994,WAS,OL,C,0,ACT,Trevor Matich,Trevor,Matich,1961-10-09,76,297,,00-0010541,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ehdlxdl1nochu52joglr",MAT297749,,32004d41-5429-7749-366a-d5fce20305d3,,,
1994,DET,WR,WR,0,ACT,Aubrey Matthews,Aubrey,Matthews,1962-09-15,67,165,,00-0010547,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zpeazokvh0kjclrrtiyg",MAT517143,,32004d41-5451-7143-7c1a-29d4379cf650,,,
1994,HOU,OL,C,74,ACT,Bruce Matthews,Bruce,Matthews,1961-08-08,77,298,,00-0010550,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lwpxlqinrbtgchvk8uvb",MAT532814,,32004d41-5453-2814-2d51-b1549622bb0d,,,
1994,ATL,LB,MLB,0,ACT,Clay Matthews,William,Matthews,1956-03-15,74,245,,00-0010552,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fwbsdl9tsqqopjndwj7k",MAT611169,,32004d41-5461-1169-f1aa-50dd6f136862,,,
1994,CHI,QB,QB,9,ACT,Shane Matthews,Michael,Matthews,1970-06-01,75,197,,00-0010560,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pmehfk5wltjokhhzedvn",MAT575349,,32004d41-5457-5349-f617-e88301c22778,,,
1994,KC,QB,QB,0,RES,Steve Matthews,Stephen,Matthews,1970-10-13,75,217,,00-0010561,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ss5tzeazyaa0axtq7f1d",MAT577588,,32004d41-5457-7588-cb61-3bc774d7956a,,,
1994,NYG,DL,DT,0,ACT,Chris Maumalanga,Christian,Maumalanga,1971-12-15,74,288,,00-0010571,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otwdwjqvbtdxadnovqts",MAU494391,,32004d41-5549-4391-60db-be8dd7a57a1d,,,
1994,SEA,OL,G,52,ACT,Kevin Mawae,Kevin,Mawae,1971-01-23,76,288,,00-0010577,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ufvyb8o24zjrgokbkcvm",MAW059326,,32004d41-5705-9326-dce2-013430cfb15b,,,
1994,ATL,DB,SAF,0,ACT,Brett Maxie,Brett,Maxie,1962-01-13,74,194,,00-0010579,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qodhajo5ufs4g5ari9jx",MAX207644,,32004d41-5820-7644-1476-8531a9e753f0,,,
1994,SD,TE,TE,0,RES,Deems May,Bert,May,1969-03-06,76,263,,00-0010589,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zp02r0hrobdinul0eyjl",MAY033558,,32004d41-5903-3558-f459-cb8b0576f6aa,,,
1994,TB,OL,C,0,ACT,Tony Mayberry,Eino,Mayberry,1967-12-08,76,290,,00-0010596,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z8aa4bdpldkwg0tyb6sy",MAY251690,,32004d41-5925-1690-16c8-c474d19581b0,,,
1994,TB,DB,CB,0,ACT,Martin Mayhew,Martin,Mayhew,1965-10-08,68,175,,00-0010608,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p9g3eg8ylvje04niuhdn",MAY528549,,32004d41-5952-8549-d95c-512572782db6,,,
1994,WAS,DB,DB,0,RES,Alvoid Mays,Alvoid,Mays,1966-07-10,69,172,,00-0010616,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ox92acdoj8oqmrc4ybmx",MAY704732,,32004d41-5970-4732-3ea3-9fe740fb2b90,,,
1994,PIT,RB,RB,0,ACT,Fred McAfee,Fred,McAfee,1968-06-20,70,193,,00-0010632,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/axjze7yavslh4j3q8i3z",MCA334825,,32004d43-4133-4825-470d-44b04091f278,,,
1994,ARI,RB,RB,0,TRC,Fred McAfee,Fred,McAfee,1968-06-20,70,193,,00-0010632,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/axjze7yavslh4j3q8i3z",MCA334825,,32004d43-4133-4825-470d-44b04091f278,,,
1994,SF,WR,WR,0,ACT,Ed McCaffrey,Edward,McCaffrey,1968-08-17,77,215,,00-0010650,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/woek7ubvo99so2ninrs5",MCC037372,,32004d43-4303-7372-96ff-bc849a2fb84b,,,
1994,HOU,DL,DE,0,TRC,Keith McCants,Alvin,McCants,1968-04-19,75,265,,00-0010666,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ydebbzaermt91vlkoodi",MCC166100,,32004d43-4316-6100-f650-f5233b8b968f,,,
1994,ARI,DL,DE,0,ACT,Keith McCants,Alvin,McCants,1968-04-19,75,265,,00-0010666,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ydebbzaermt91vlkoodi",MCC166100,,32004d43-4316-6100-f650-f5233b8b968f,,,
1994,CLE,WR,WR,0,ACT,Keenan McCardell,Keenan,McCardell,1970-01-06,73,175,,00-0010668,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kop0ezafhz9vlgvey1wv",MCC170252,,32004d43-4317-0252-46dc-f2efbff6f8f5,,,
1994,NO,WR,WR,44,ACT,J.J. McCleskey,Thomas,McCleskey,1970-04-10,68,177,,00-0010700,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ffvxrkrqy9sxyiy09ds2",MCC402792,,32004d43-4340-2792-f39a-40909223e763,,,
1994,SEA,DB,DB,0,ACT,Dave McCloughan,David,McCloughan,1966-11-20,73,186,,00-0010707,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m4uzhise7z8mgxqpv2kh",MCC419402,,32004d43-4341-9402-15db-f772b9cbef01,,,
1994,NO,OL,OT,0,ACT,Andy McCollum,Andrew,McCollum,1970-06-02,76,270,,00-0010717,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xn8k0ig3se5mejo2a6l0",MCC485842,,32004d43-4348-5842-25d0-22be6210f93d,,,
1994,DAL,DL,DT,99,ACT,Hurvin McCormack,Hurvin,McCormack,1972-04-06,77,271,,00-0010729,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nfwq7cuwq6ts3imdycfc",MCC552095,,32004d43-4355-2095-1598-4ee95ccc0f0d,,,
1994,IND,DL,DT,0,ACT,Tony McCoy,Anthony,McCoy,1969-06-10,73,279,,00-0010746,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mf11jcawr5qwns83aesm",MCC602112,,32004d43-4360-2112-c509-deb795d189a1,,,
1994,SEA,DL,DE,99,ACT,Michael McCrary,Michael,McCrary,1970-07-07,76,250,,00-0010749,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dh8viv5toslqrep0xjvl",MCC660247,,32004d43-4366-0247-740b-0274efd2ef09,,,
1994,MIN,LB,OLB,0,ACT,Ed McDaniel,Edward,McDaniel,1969-02-23,71,232,,00-0010784,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/znijprpo5dnffsrkqlbl",MCD031300,,32004d43-4403-1300-681c-4a360ebca75f,,,
1994,MIN,OL,G,64,ACT,Randall McDaniel,Randall,McDaniel,1964-12-19,75,280,,00-0010790,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4fyjlqcifonsoblqido",MCD118650,,32004d43-4411-8650-46d9-126256006e90,,,
1994,RAI,DB,CB,0,ACT,Terry McDaniel,Terence,McDaniel,1965-02-08,70,180,,00-0010791,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vmq93yzfymm5myeko9ch",MCD138425,,32004d43-4413-8425-7865-58dbb0e1051b,,,
1994,KC,DL,DE,0,RES,Pellom McDaniels,Pellom,McDaniels,1968-02-21,75,278,,00-0010792,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zypyztmipdxls2kkcnbe",MCD167200,,32004d43-4416-7200-d460-e7374bf4d3bc,,,
1994,IND,LB,OLB,0,ACT,Devon McDonald,Devon,McDonald,1969-11-08,76,240,,00-0010797,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h66y1qh35t4xutxktpjw",MCD248075,,32004d43-4424-8075-6461-110bbd4db9d0,,,
